SubjectID,chsev.fear.001_BOTTOM_X_ctx_rh_G_front_inf-Opercular,chsev.fear.001_BOTTOM_X_ctx_rh_G_Ins_lg_and_S_cent_ins,chsev.fear.001_BOTTOM_X_ctx_rh_Lat_Fis-post,chsev.fear.001_BOTTOM_X_ctx_rh_G_insular_short,chsev.fear.001_TOP_X_ctx_rh_G_Ins_lg_and_S_cent_ins,chsev.fear.001_BOTTOM_X_Right-Cerebral-White-Matter,chsev.fear.001_TOP_X_ctx_rh_G_insular_short,chsev.fear.001_BOTTOM_X_Right-Putamen,chsev.fear.001_TOP_X_ctx_rh_S_circular_insula_sup,chsev.fear.001_BOTTOM_X_Right-Pallidum,chsev.fear.001_TOP_X_ctx_rh_G_front_inf-Opercular,chsev.fear.001_TOP_X_ctx_rh_S_front_inf,chsev.fear.001_BOTTOM_X_ctx_rh_S_circular_insula_sup,chsev.fear.001_BOTTOM_X_ctx_rh_S_circular_insula_inf,chsev.fear.003_BOTTOM_X_Right-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_Right-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_ctx_rh_G_cingul-Post-ventral,chsev.fear.001_TOP_X_Right-Putamen,chsev.fear.002_PRECUNEOUS_X_Left-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_ctx_lh_G_precuneus,chsev.fear.002_PRECUNEOUS_X_ctx_lh_G_cuneus,chsev.fear.002_PRECUNEOUS_X_ctx_rh_G_precuneus,chsev.fear.001_TOP_X_Right-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_ctx_rh_S_parieto_occipital,chsev.fear.001_TOP_X_ctx_rh_S_precentral-inf-part,chsev.fear.002_PRECUNEOUS_X_ctx_rh_S_calcarine,chsev.fear.003_BOTTOM_X_ctx_rh_G_front_inf-Orbital,chsev.fear.003_BOTTOM_X_ctx_rh_G_front_inf-Triangul,chsev.fear.003_BOTTOM_X_ctx_rh_G_orbital,chsev.fear.003_BOTTOM_X_ctx_rh_S_front_inf,chsev.fear.004_X_ctx_lh_S_front_sup,chsev.fear.003_BOTTOM_X_ctx_rh_S_orbital_lateral,chsev.fear.004_X_ctx_lh_G_front_middle,chsev.fear.004_X_Left-Cerebral-White-Matter,eptot.fear_001_X_ctx_lh_G_cingul-Post-dorsal,eptot.fear_001_X_ctx_lh_G_precuneus,eptot.fear_001_X_ctx_lh_S_pericallosal,eptot.fear_001_X_ctx_lh_S_subparietal,eptot.fear_001_X_ctx_rh_G_precuneus,eptot.fear_001_X_ctx_rh_G_cingul-Post-dorsal,eptot.fear_001_X_ctx_rh_S_cingul-Marginalis,eptot.fear_001_X_ctx_rh_S_subparietal,eptot.fear_001_X_ctx_rh_S_pericallosal,eptot.fear_001_X_Left-Cerebral-White-Matter,eptot.fear_001_X_Right-Cerebral-White-Matter,eptot.fear_002_X_ctx_lh_G_and_S_cingul-Mid-Ant,eptot.fear_002_X_ctx_rh_G_and_S_cingul-Mid-Post,eptot.fear_002_X_ctx_rh_G_and_S_cingul-Mid-Ant,eptot.fear_002_X_ctx_lh_G_and_S_cingul-Mid-Post,eptot.fear_002_X_ctx_rh_S_pericallosal,eptot.fear_002_X_Left-Cerebral-White-Matter,eptot.fear_002_X_Right-Cerebral-White-Matter,gad_lead.fear_001_X_ctx_lh_G_insular_short,gad_lead.fear_001_X_ctx_lh_G_front_inf-Opercular,gad_lead.fear_001_X_ctx_lh_Lat_Fis-ant-Vertical,gad_lead.fear_001_X_ctx_lh_S_circular_insula_sup,gad_lead.fear_001_X_ctx_lh_S_front_inf,gad_lead.fear_001_X_Left-Cerebral-White-Matter,socanx_lead.fear_001_X_ctx_lh_G_front_sup,socanx_lead.fear_001_X_ctx_lh_G_front_middle,socanx_lead.fear_001_X_ctx_lh_G_precentral,socanx_lead.fear_002_X_Right-Cerebral-White-Matter,socanx_lead.fear_002_X_ctx_rh_S_precentral-sup-part,socanx_lead.fear_002_X_ctx_rh_G_precentral,socanx_lead.fear_001_X_FreeSurfer_a2009s,chsev.fear.001_BOTTOM_X_FreeSurfer_a2009s,chsev.fear.004_X_FreeSurfer_a2009s,chsev.fear.003_BOTTOM_X_FreeSurfer_a2009s,chsev.fear.002_PRECUNEOUS_X_FreeSurfer_a2009s,socanx_lead.fear_002_X_FreeSurfer_a2009s,gad_lead.fear_001_X_FreeSurfer_a2009s,eptot.fear_002_X_FreeSurfer_a2009s,eptot.fear_001_X_FreeSurfer_a2009s,chsev.fear.001_TOP_X_FreeSurfer_a2009s
1001_01,0.865504,1.746211,1.476895,0.19417,1.595844,-0.6251800000000001,0.8838940000000001,-0.345422,0.42196999999999996,-0.5559609999999999,0.9259850000000001,1.841304,0.641922,0.319176,0.085257,0.546458,0.190143,-0.6286930000000001,0.724164,0.43632299999999996,0.733178,0.805543,1.078927,-0.037899,2.175953,-0.675111,0.197163,0.43105699999999997,0.610426,0.812933,0.6622859999999999,0.223566,-0.154199,0.818918,-2.259476,-1.89052,-1.641171,-0.741988,-1.7078389999999999,-2.350847,-1.8542900000000002,-1.3823159999999999,-2.063343,-1.386601,-2.07383,0.20114400000000002,-1.488465,-0.869613,-0.753791,0.409709,-1.260768,-0.8122560000000001,1.434955,0.80382,1.2379930000000001,0.7128220000000001,0.174845,1.081477,0.763062,0.154908,2.913093,2.818501,2.454739,1.580408,0.786317,-0.303971,0.545517,0.192894,0.562832,1.800744,1.037536,-0.9430350000000001,-1.855223,1.091222
1001_02,0.8081510000000001,0.7439899999999999,-0.59087,0.0007639999999999999,-0.116592,-1.434367,-1.0295940000000001,-1.847993,-0.996468,-2.605162,0.646807,1.292073,-0.100729,-0.7390939999999999,0.577292,-3.858306,-3.207329,-1.593949,-4.099094,-3.541728,-0.319567,-3.209351,-0.069504,-3.532736,0.746512,-1.902802,-0.06277100000000001,0.092727,-0.861634,1.786475,-2.667966,-0.099005,-3.86403,-2.638356,-2.6552029999999998,-3.4435569999999998,-2.047714,-3.859721,-2.378674,-2.639722,-1.336492,-3.0997779999999997,-2.240973,-2.586954,-1.959311,2.185402,0.17291900000000002,1.0139610000000001,0.785104,1.021181,-0.0019320000000000001,0.388131,-0.747835,-0.116842,-1.102144,1.403753,0.735722,1.2762040000000001,0.789263,2.046026,2.1477209999999998,1.2107510000000001,0.894409,1.6584029999999998,1.155602,-1.260832,-2.950469,0.28093,-3.344302,1.5451469999999998,1.097579,0.5300729999999999,-2.455698,-0.094644
1001_03,0.762173,-1.360323,-1.385099,0.5081319999999999,-0.7069,-0.066473,-0.059769,0.2551,0.11084400000000001,0.24159899999999998,0.160606,-1.4001860000000002,-1.3983379999999999,-0.576283,0.168278,0.695878,0.085792,0.31540300000000004,0.9390719999999999,0.9286459999999999,-0.79905,0.709256,-0.43250500000000003,0.10774500000000001,-1.405053,0.351919,0.460323,-0.19783,1.7271349999999999,-1.342061,0.442351,0.8141189999999999,1.452467,1.1090950000000002,2.212335,2.506968,1.9397939999999998,2.332933,2.331236,2.548202,2.888197,3.045861,2.387331,2.4040310000000003,2.388291,0.591485,0.227165,-0.5261060000000001,1.1561649999999999,-1.4150049999999998,1.5966870000000002,-0.5642739999999999,0.8947709999999999,0.763641,1.436304,0.624583,0.8110229999999999,0.504362,0.692897,-0.534864,-0.796668,0.094179,-0.497234,0.047132,0.323408,-0.23635599999999998,1.066718,0.368852,0.6684260000000001,0.012186,0.581558,0.10274200000000001,2.438369,-0.430936
1001_04,-0.16078299999999998,0.7154,0.40486,0.361294,0.9997809999999999,0.316707,0.795205,0.764444,0.056947000000000005,1.009881,-0.517061,-0.8499909999999999,0.5382600000000001,0.806646,0.48956099999999997,-1.359089,0.35442399999999996,0.517912,-2.460709,-2.223814,-1.384187,-1.5554709999999998,-0.335082,-0.256786,-1.0665790000000002,0.800665,-0.5365270000000001,0.03954,-1.110922,0.28433,-0.050505,-0.442225,-1.576799,-0.684739,-1.233127,-0.38456,-0.9327129999999999,-0.622847,0.097025,-1.282053,0.147026,-0.8293200000000001,-0.6884100000000001,-0.703032,-0.84273,2.784196,1.805307,1.354535,1.6302299999999998,0.221097,1.1508209999999999,1.064115,1.157398,1.025435,0.571136,0.9724450000000001,-0.889014,0.47353100000000004,-0.253659,-0.19909200000000002,-0.041787,-1.0228700000000002,-0.28519,-1.4156440000000001,-0.22683299999999998,0.37982,-0.785786,0.080316,-1.441386,-1.281763,0.490889,1.3315110000000001,-0.8822129999999999,-0.334721
1001_05,-0.405852,1.233863,1.00425,-0.45925200000000005,0.80505,-0.367478,0.060723,-0.713296,-0.5015109999999999,-0.454363,-0.787399,0.660596,0.34128800000000004,0.696285,0.793895,0.897334,0.021373,-0.940891,0.443377,0.043075999999999996,-0.44491099999999995,0.9915889999999999,-0.614244,0.5054069999999999,-0.23280100000000004,0.156721,1.544301,1.2612290000000002,2.871212,0.278901,1.9337529999999998,1.538419,2.423852,2.147904,1.933282,3.220698,0.47351099999999996,1.6332149999999999,3.204935,2.6020209999999997,2.3656919999999997,2.369021,0.06790700000000001,1.164315,1.6575119999999999,-1.6999090000000001,-0.655933,-1.1744290000000002,-1.438112,-0.633095,-1.149227,-1.244625,1.8025689999999999,-0.118805,0.5618989999999999,0.52153,1.746514,0.455689,0.9816219999999999,1.5048190000000001,1.5729520000000001,0.33284600000000003,0.468193,0.186591,1.135974,-0.217756,2.175708,1.1453200000000001,0.660489,0.22599299999999997,0.493217,-1.168037,1.7604330000000001,-0.552678
1001_06,-0.9686620000000001,-0.933442,-0.6202,-1.3891879999999999,-1.8259470000000002,-0.8870379999999999,-1.856859,-0.207312,-1.425322,-0.5395409999999999,-0.817142,0.21661100000000003,-1.322223,-0.314447,-0.656483,-0.903457,-1.284052,-0.539397,0.575747,-0.242998,-1.985872,-1.05892,-0.629152,-0.517423,0.18174200000000001,-0.5174270000000001,0.317063,0.281379,-0.32427399999999995,0.23430900000000002,-0.008071,-0.642208,1.361328,0.746766,-1.240305,-0.618884,-1.8414150000000002,-0.256949,-0.287562,-0.8129930000000001,-0.952616,-0.9309129999999999,-1.876486,-0.821608,-0.707662,-0.173784,0.2233,-0.391226,-0.057192999999999994,0.299333,0.212883,0.142369,-0.34126599999999996,-0.376323,0.154818,0.382315,-0.255158,-0.086289,-0.39497,-0.138871,0.574561,1.398728,1.451447,0.350965,-0.270839,-0.8384,0.755246,-0.5217189999999999,-0.774482,0.564472,-0.050997,0.015144,-0.8136399999999999,-0.674938
1001_07,-1.268844,-0.421914,-0.459682,-0.691379,0.078429,0.579156,-0.426777,0.44368,-0.522386,0.29180300000000003,-1.7405959999999998,-2.501968,0.642176,-0.244797,0.6410060000000001,-0.1875,0.01047,-0.143354,0.744315,0.772908,-1.4618659999999999,-0.505638,-0.558385,-0.479216,-1.092826,-1.359887,1.0422280000000002,0.135761,2.062352,0.11136199999999999,0.08097,1.261559,0.9591059999999999,0.306786,1.297376,0.367761,1.143723,-0.490371,-0.360148,0.864416,-0.8434590000000001,0.358149,0.672756,0.407315,0.12183599999999999,-2.286532,-1.5581770000000001,-2.136562,-1.9715049999999998,-2.61135,-1.257927,-1.260801,-0.671034,-2.13488,-0.9580879999999999,-1.465003,-0.710976,-1.219036,-0.861367,-0.071388,-2.016512,0.126306,0.611853,-0.24531599999999998,-0.774596,0.45174899999999996,0.42644,0.834491,-0.182592,-0.134576,-1.223436,-1.601921,0.395766,-0.6499590000000001
1001_08,0.432762,0.763063,0.8129689999999999,1.204742,0.17568699999999998,1.107983,0.728535,1.549567,0.9171520000000001,1.437366,0.8450979999999999,-1.051146,0.022692,1.200624,0.76202,-0.606817,-0.125961,0.872185,-0.39962800000000004,-0.166406,0.917575,-0.43138000000000004,0.310736,0.32104699999999997,-0.31385,0.197857,0.769455,1.3870639999999999,-0.021502,0.7309260000000001,0.406059,0.480419,-0.831469,-0.211936,-1.016204,-0.21078400000000003,-0.931394,-1.343677,0.136418,-0.8502129999999999,0.232515,-0.727952,-0.31696399999999997,-1.048689,-0.839532,0.741273,0.11731400000000002,0.599536,0.691856,0.8407870000000001,0.179118,-0.28415,-0.18370999999999998,0.024557,-0.4448,0.711857,0.720648,0.504678,-2.2366610000000002,1.063396,-0.195536,-0.319182,-0.493671,-1.483399,-1.3837110000000001,1.045778,-0.24797399999999997,0.7050270000000001,-0.30585500000000004,-1.263643,0.457182,0.175451,-0.900926,0.347999
1001_09,0.582733,1.4011200000000001,1.405168,0.36953600000000003,1.3044799999999999,0.591237,0.651601,1.479255,0.287927,1.6571930000000001,-0.442116,-3.200758,1.184852,0.9092290000000001,-1.6601380000000001,2.058369,1.963075,0.836058,3.031914,2.925075,1.524645,2.128956,-0.9792549999999999,2.583602,-1.715023,2.2429509999999997,-1.289882,-1.091631,-1.318465,-1.510312,1.634641,-1.519997,0.841144,1.171659,1.218169,2.348916,1.255111,1.506556,1.326976,0.8754280000000001,1.318516,1.2163709999999999,0.91875,1.349797,1.0371219999999999,1.700141,2.276157,1.695827,2.049514,1.277183,2.101851,1.719359,0.079149,-0.295247,-0.356946,0.116772,0.250033,-0.16661099999999998,-0.526751,0.831334,-0.32337,-0.143811,0.34569099999999997,-0.95045,-0.221205,0.7794270000000001,1.178065,-1.542802,2.333183,-0.75241,-0.149242,1.8753220000000002,1.154142,-0.842101
1001_10,0.716683,0.739891,0.312329,-0.022784,0.501275,0.401533,0.22262800000000002,0.778112,0.5045270000000001,0.491737,1.00379,0.353335,0.680802,0.91491,1.0852680000000001,1.067317,0.309133,0.432583,1.6306120000000002,1.785973,1.510365,1.536889,0.69608,0.357624,1.062139,-0.29993600000000004,1.238345,1.602692,2.7913509999999997,1.376166,-0.024266,1.8391119999999999,0.343859,0.12130999999999999,0.245871,0.637785,0.420295,1.339906,-0.310965,0.015350999999999998,-0.17363499999999998,0.42810200000000004,-0.399683,1.007349,0.24219200000000002,-0.701398,-0.46056800000000003,-0.133925,-0.666267,-0.49854799999999994,-0.316651,-0.081954,2.71588,1.546646,1.9749310000000002,1.592071,2.4829849999999998,1.71797,0.635067,-0.338483,-1.624301,0.5777479999999999,0.377752,0.692932,0.26506599999999997,0.45090600000000003,0.148952,1.435235,1.331526,0.654896,1.744262,-0.255629,0.435576,0.706908
