SubjectID,chsev.fear.001_BOTTOM_X_ctx_rh_G_front_inf-Opercular,chsev.fear.001_BOTTOM_X_ctx_rh_G_Ins_lg_and_S_cent_ins,chsev.fear.001_BOTTOM_X_ctx_rh_Lat_Fis-post,chsev.fear.001_BOTTOM_X_ctx_rh_G_insular_short,chsev.fear.001_TOP_X_ctx_rh_G_Ins_lg_and_S_cent_ins,chsev.fear.001_BOTTOM_X_Right-Cerebral-White-Matter,chsev.fear.001_TOP_X_ctx_rh_G_insular_short,chsev.fear.001_BOTTOM_X_Right-Putamen,chsev.fear.001_TOP_X_ctx_rh_S_circular_insula_sup,chsev.fear.001_BOTTOM_X_Right-Pallidum,chsev.fear.001_TOP_X_ctx_rh_G_front_inf-Opercular,chsev.fear.001_TOP_X_ctx_rh_S_front_inf,chsev.fear.001_BOTTOM_X_ctx_rh_S_circular_insula_sup,chsev.fear.001_BOTTOM_X_ctx_rh_S_circular_insula_inf,chsev.fear.003_BOTTOM_X_Right-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_Right-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_ctx_rh_G_cingul-Post-ventral,chsev.fear.001_TOP_X_Right-Putamen,chsev.fear.002_PRECUNEOUS_X_Left-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_ctx_lh_G_precuneus,chsev.fear.002_PRECUNEOUS_X_ctx_lh_G_cuneus,chsev.fear.002_PRECUNEOUS_X_ctx_rh_G_precuneus,chsev.fear.001_TOP_X_Right-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_ctx_rh_S_parieto_occipital,chsev.fear.001_TOP_X_ctx_rh_S_precentral-inf-part,chsev.fear.002_PRECUNEOUS_X_ctx_rh_S_calcarine,chsev.fear.003_BOTTOM_X_ctx_rh_G_front_inf-Orbital,chsev.fear.003_BOTTOM_X_ctx_rh_G_front_inf-Triangul,chsev.fear.003_BOTTOM_X_ctx_rh_G_orbital,chsev.fear.003_BOTTOM_X_ctx_rh_S_front_inf,chsev.fear.004_X_ctx_lh_S_front_sup,chsev.fear.003_BOTTOM_X_ctx_rh_S_orbital_lateral,chsev.fear.004_X_ctx_lh_G_front_middle,chsev.fear.004_X_Left-Cerebral-White-Matter,eptot.fear_001_X_ctx_lh_G_cingul-Post-dorsal,eptot.fear_001_X_ctx_lh_G_precuneus,eptot.fear_001_X_ctx_lh_S_pericallosal,eptot.fear_001_X_ctx_lh_S_subparietal,eptot.fear_001_X_ctx_rh_G_precuneus,eptot.fear_001_X_ctx_rh_G_cingul-Post-dorsal,eptot.fear_001_X_ctx_rh_S_cingul-Marginalis,eptot.fear_001_X_ctx_rh_S_subparietal,eptot.fear_001_X_ctx_rh_S_pericallosal,eptot.fear_001_X_Left-Cerebral-White-Matter,eptot.fear_001_X_Right-Cerebral-White-Matter,eptot.fear_002_X_ctx_lh_G_and_S_cingul-Mid-Ant,eptot.fear_002_X_ctx_rh_G_and_S_cingul-Mid-Post,eptot.fear_002_X_ctx_rh_G_and_S_cingul-Mid-Ant,eptot.fear_002_X_ctx_lh_G_and_S_cingul-Mid-Post,eptot.fear_002_X_ctx_rh_S_pericallosal,eptot.fear_002_X_Left-Cerebral-White-Matter,eptot.fear_002_X_Right-Cerebral-White-Matter,gad_lead.fear_001_X_ctx_lh_G_insular_short,gad_lead.fear_001_X_ctx_lh_G_front_inf-Opercular,gad_lead.fear_001_X_ctx_lh_Lat_Fis-ant-Vertical,gad_lead.fear_001_X_ctx_lh_S_circular_insula_sup,gad_lead.fear_001_X_ctx_lh_S_front_inf,gad_lead.fear_001_X_Left-Cerebral-White-Matter,socanx_lead.fear_001_X_ctx_lh_G_front_sup,socanx_lead.fear_001_X_ctx_lh_G_front_middle,socanx_lead.fear_001_X_ctx_lh_G_precentral,socanx_lead.fear_002_X_Right-Cerebral-White-Matter,socanx_lead.fear_002_X_ctx_rh_S_precentral-sup-part,socanx_lead.fear_002_X_ctx_rh_G_precentral,socanx_lead.fear_001_X_FreeSurfer_a2009s,chsev.fear.001_BOTTOM_X_FreeSurfer_a2009s,chsev.fear.004_X_FreeSurfer_a2009s,chsev.fear.003_BOTTOM_X_FreeSurfer_a2009s,chsev.fear.002_PRECUNEOUS_X_FreeSurfer_a2009s,socanx_lead.fear_002_X_FreeSurfer_a2009s,gad_lead.fear_001_X_FreeSurfer_a2009s,eptot.fear_002_X_FreeSurfer_a2009s,eptot.fear_001_X_FreeSurfer_a2009s,chsev.fear.001_TOP_X_FreeSurfer_a2009s
1001_01,0.364958,0.760696,0.22048099999999998,-1.153799,-0.46980500000000003,-1.047102,-1.029288,-1.079943,-1.027649,-1.047032,-0.13400499999999999,0.8274969999999999,-1.134182,-0.387946,0.138383,0.714801,-0.762258,-1.9687139999999999,0.689317,0.110424,1.029241,0.833945,-0.194054,0.81765,0.8299110000000001,0.271511,-0.8470629999999999,0.320832,0.01114,0.985851,-0.578512,-0.15564,-1.112901,-0.617934,-1.283894,-0.9105209999999999,-0.5632659999999999,-0.24840900000000002,-0.746865,-1.537487,-0.964909,-0.8373780000000001,-1.287352,-0.442601,-1.085486,-0.083694,-0.734008,-0.20837199999999997,-0.196924,0.683104,-0.704595,-0.349428,0.10601300000000001,0.006381,-0.510109,-0.326868,-1.6528759999999998,-0.145233,-0.52137,-1.158087,0.544199,1.351901,1.671974,0.369554,-0.581697,-0.9128809999999999,-0.7340949999999999,0.056545000000000005,0.585438,0.590028,-0.214556,-0.396223,-0.962227,-0.215538
1001_02,1.7238349999999998,1.4249610000000001,0.335748,1.484566,1.038255,-0.5421279999999999,1.13632,-1.05644,1.635543,-1.270529,2.011878,-0.216914,0.929492,0.6411439999999999,0.7611829999999999,-1.982802,-1.8330490000000002,-1.158554,-2.744401,-2.238058,1.051518,-1.505392,1.04741,-0.920277,1.0419209999999999,0.375908,-0.8288840000000001,0.74917,-3.869424,3.134564,-3.766917,-1.017234,-4.940551999999999,-4.055414,-4.1611199999999995,-4.507207,-3.29222,-4.978475,-3.516432,-4.051652,-2.6398599999999997,-4.596869,-3.420675,-3.723383,-3.3340089999999996,4.382262,1.8825040000000002,2.925365,2.55044,1.7567220000000001,0.979133,1.4582959999999998,-1.584075,-0.450838,-2.303856,0.797114,-0.000739,0.640452,1.751642,0.439709,3.412843,1.764609,1.9575330000000002,2.3968409999999998,1.589171,-0.36532,-4.221218,0.05873,-1.6465290000000001,2.284864,0.433255,1.950577,-3.7913620000000003,1.131146
1001_03,-0.09904500000000001,-2.113348,-1.4344620000000001,0.155316,-1.4964899999999999,0.041070999999999996,-0.43636199999999997,0.606878,-0.572038,0.767845,-0.241076,1.5513940000000002,-1.778345,-0.873445,-0.390445,0.747844,1.046262,0.45493599999999995,1.237738,0.9742770000000001,-1.01439,0.406047,-0.046551999999999996,0.31455700000000003,0.503333,0.640628,0.167804,-0.49349499999999996,0.620776,-0.44465,-1.6800830000000002,-0.18369000000000002,-1.110933,-1.687122,0.10831400000000001,-0.040047,0.8080149999999999,-0.224793,0.621529,0.346036,1.327116,1.36802,0.465683,0.213013,0.917585,1.0989200000000001,1.251303,0.583114,1.495396,-0.750426,1.3208,0.281469,-0.605957,-0.9539569999999999,-0.6955640000000001,-0.047074,0.7277640000000001,0.05944,-0.707307,-1.455358,-1.948145,-0.018477,0.157228,-0.557534,-0.9562350000000001,-0.17538900000000002,-1.541721,-0.29239899999999996,0.612945,-0.43654499999999996,0.003329,0.778713,0.569025,-0.06276799999999999
1001_04,-0.8581790000000001,-1.8835970000000002,-1.4859,-0.811403,-1.068298,-0.82214,-0.491068,-0.246265,-0.983894,-0.030318,-1.196413,-0.41438100000000005,-1.278096,-1.243373,-0.137213,-0.8764270000000001,-0.187068,0.014227000000000002,-0.731219,-1.151132,-1.764736,-0.882388,-0.8224549999999999,-0.20957800000000001,-1.378472,0.336502,-1.140573,-1.146477,-0.70555,-0.694599,2.188297,-0.668834,0.33970300000000003,1.34059,-0.982901,0.222444,-0.780799,-0.062289,0.430741,-0.888625,0.546072,-0.465851,-0.33820700000000004,-0.528688,-0.9956659999999999,0.913316,1.6263940000000001,0.565002,0.7461409999999999,-0.370498,0.812663,0.41112299999999996,-1.1464729999999999,-0.452459,-0.608111,-1.107457,-0.085083,-0.6474770000000001,-0.8801469999999999,-0.067268,-1.3436569999999999,-0.313882,0.790395,-1.090058,-0.739067,-0.8717280000000001,1.2533889999999999,-0.44371000000000005,-0.813335,-0.852002,-0.659792,0.7034229999999999,-0.7585189999999999,-0.891875
1001_05,1.172224,0.21778899999999998,0.246119,0.6568609999999999,-0.010812,0.214298,0.44128500000000004,0.119941,0.141739,-0.048902,0.28810399999999997,-0.16912,-0.710156,0.6308590000000001,0.173281,0.390498,0.8520530000000001,0.41062,0.253486,0.170943,1.102851,0.531468,-0.37092600000000003,0.401992,-0.8037979999999999,0.579434,-0.097463,-0.015332,-0.403138,-0.223465,0.000908,-0.1447,0.195078,0.355592,0.256271,1.59953,-0.40979799999999994,0.15501600000000001,2.4684220000000003,0.559757,2.185526,1.316784,-1.501144,0.093303,0.755157,-0.301981,0.8307379999999999,0.72809,-0.225625,1.0281719999999999,-0.336837,0.226415,-0.9183479999999999,-0.088515,-0.28415799999999997,-0.28362800000000005,-0.495364,-0.372254,-1.137245,-1.771441,0.194128,-0.7020460000000001,-0.27565300000000004,-0.9444450000000001,-1.178046,0.162904,0.24725500000000003,0.025138999999999998,0.44483599999999995,-0.863986,-0.360468,0.26505300000000004,0.547716,-0.30411
1001_06,-0.44234799999999996,-1.8853259999999998,-1.3123850000000001,-0.536896,-2.2296110000000002,-0.374868,-1.318129,-0.300007,-0.746125,-0.09698899999999999,0.0030800000000000003,1.005607,-1.574767,-0.766245,0.322755,0.5851529999999999,0.426392,-0.35033600000000004,0.40223400000000004,0.12032000000000001,-0.730637,0.379284,-0.182573,0.060075,0.279667,0.322602,0.77048,1.9072470000000001,-0.156181,0.734028,0.736984,0.098338,0.710482,1.0962319999999999,-0.901581,-0.971692,-0.9360870000000001,-0.42426899999999995,-0.49613900000000005,-0.675817,-1.227841,-0.310023,-1.562859,-0.8443959999999999,-0.523626,0.460874,0.992131,0.49276400000000004,0.6953090000000001,0.868907,0.23266799999999999,0.5583229999999999,-0.948941,-1.347959,-0.572761,-0.84054,-0.841036,-0.158382,-0.17405299999999999,-0.377185,-1.134198,-1.059569,-0.056747000000000006,-1.393306,-0.286163,-0.541914,0.930708,0.398418,0.327611,-1.251347,-0.272953,0.552161,-0.64988,-0.22090100000000001
1001_07,-0.93289,0.774648,0.637662,0.096666,1.263012,1.217951,0.393872,1.751524,0.276855,2.130547,-0.97504,-1.333496,1.6858959999999998,0.620483,-0.47031999999999996,-0.23674,-0.02474,1.170503,-0.055058,-0.045714,-2.172285,-0.717754,0.32554299999999997,-0.50208,0.173289,-1.368624,-0.791687,-0.562975,-0.507458,-0.690242,0.148097,-0.582306,0.052226999999999996,-0.172497,0.080732,0.45744799999999997,1.2804790000000001,0.363793,0.167761,-0.562906,-0.414551,-0.54051,0.480347,0.327768,-0.729651,0.078153,0.295133,0.042442,0.7545229999999999,-0.442259,0.846598,0.293192,-1.184099,-1.161598,-0.192726,-0.8934850000000001,-1.473185,-1.3932790000000002,0.004984000000000001,1.192239,-1.180579,-0.051896000000000005,0.580845,-0.32450100000000004,0.174713,1.2166270000000001,-0.054662999999999996,-0.524505,-0.49135500000000004,-0.222525,-1.285574,0.364558,-0.286532,0.258683
1001_08,0.5952270000000001,1.858061,1.635212,1.410274,1.562737,0.914033,1.458869,1.082915,1.7400349999999998,0.485439,1.405521,-0.879919,1.3107739999999999,2.2201020000000002,0.487592,-0.008052,-0.031704,0.688392,-0.525698,-0.524546,0.367413,0.060877,0.599873,-0.117297,-1.584411,-0.554136,-0.158503,-0.025188,-0.883199,0.41700200000000004,0.10731900000000001,-0.085355,0.47752700000000003,-0.17186099999999999,-1.967271,-1.540461,-1.623902,-1.863963,-1.250903,-2.033016,-1.088126,-2.1922,-1.5275100000000001,-1.8661020000000001,-1.9185,0.69092,-0.081571,0.563301,0.641517,0.757083,0.4462,-0.241267,-0.311336,0.281844,0.8164520000000001,2.012616,0.5926319999999999,1.5052969999999999,-0.46748599999999996,0.354391,0.43036899999999995,0.698805,0.868167,-0.520072,-0.227237,1.02557,0.044175,0.201523,-0.12043599999999999,-0.263594,1.446,0.197203,-1.927818,0.568937
1001_09,-0.26859,2.235989,2.774418,0.819333,1.933173,1.493314,1.551769,2.477249,0.46294300000000005,2.578822,-0.760649,-0.697331,2.132684,2.2277240000000003,-0.492363,-0.070273,0.28881999999999997,1.208739,1.100751,0.858499,-1.252812,-0.34329,0.33416399999999996,-0.438069,0.443902,-0.5057550000000001,0.560181,0.9339629999999999,-2.1775860000000002,0.250112,0.095699,-1.380609,0.810914,0.35009,-0.11728,0.130113,1.1309280000000002,-0.105955,-1.169118,-0.843698,-1.145119,-1.0736290000000002,-1.0701209999999999,0.354335,-0.708554,1.888486,1.3114190000000001,0.6600689999999999,1.8777220000000001,1.1847590000000001,2.2077419999999996,1.173978,-1.04166,-0.038852,0.17454,-0.12229200000000001,-0.048797,-0.287905,-1.534661,-0.44546199999999997,0.245024,0.43854099999999996,1.1141940000000001,-1.238291,-1.1741409999999999,1.711687,0.416375,-0.664621,-0.009204,-0.852251,-0.240819,1.337579,-0.431817,0.349719
1001_10,-0.21368,0.502892,0.667615,0.23613499999999998,0.530235,1.81443,0.768089,2.020098,1.065089,1.638771,1.060266,0.829577,0.873265,0.86175,0.042571,1.727107,1.663212,1.8500419999999997,1.2499129999999998,2.09219,2.8083150000000003,2.199575,0.944765,0.749558,0.878949,0.5876239999999999,-0.350906,0.132466,-0.19276300000000002,0.370305,0.547442,0.042141000000000005,0.6268050000000001,0.812083,0.308213,-1.004167,0.798401,0.317862,-1.4586649999999999,-0.059785000000000005,-1.255276,-0.44408500000000006,0.9670559999999999,0.304616,-0.343884,0.399708,-1.327266,-0.081705,-0.878782,0.111864,-1.011291,-0.802797,1.29129,0.701109,1.360686,0.42127200000000004,1.036294,0.559272,1.020702,0.553002,-0.790121,0.723348,1.1584709999999998,0.509101,0.791136,1.637852,0.714871,0.041725,1.905843,0.584585,0.6144069999999999,-0.705021,-0.07135,0.957037
